LOC_ID	Region	APORT_NAME	CITY	STATE	FAC_TYPE	ATCT_FLAG	HUB_SIZE	SYSYEAR	SCENARIO	AC	COMMUTER	T_ENPL	ITN_AC	ITN_AT	ATN_GA	_ITN_MIL	T_ITN	LOC_GA	LOC_MIL	T_LOC	T_AOPS	T_TROPS	TOT_BA
MYR 	ASO	MYRTLE BEACH INTL                                 	MYRTLE BEACH	SC	3	1	S	2020	0	495860	156007	651867	15554	54360	12630	4255	86799	8134	2050	10184	96983	133247	51
MYR 	ASO	MYRTLE BEACH INTL                                 	MYRTLE BEACH	SC	3	1	S	2021	0	1112937	269614	1382551	29251	108663	13695	4248	155857	8057	1987	10044	165901	231623	51
MYR 	ASO	MYRTLE BEACH INTL                                 	MYRTLE BEACH	SC	3	1	S	2022	0	1473147	233671	1706818	32379	90029	15931	5328	143667	11612	2053	13665	157332	234457	54
MYR 	ASO	MYRTLE BEACH INTL                                 	MYRTLE BEACH	SC	3	1	S	2023	0	1405643	240026	1645669	28916	72129	17545	5273	123863	9270	1916	11186	135049	226544	56
CHA 	ASO	LOVELL FLD                                        	CHATTANOOGA	TN	3	1	S	2013	0	58305	245777	304082	1857	16104	25329	6344	49634	4520	1358	5878	55512	82820	96
CHA 	ASO	LOVELL FLD                                        	CHATTANOOGA	TN	3	1	S	2014	0	78182	266381	344563	1903	15070	23135	6021	46129	3421	1493	4914	51043	79707	96
CHA 	ASO	LOVELL FLD                                        	CHATTANOOGA	TN	3	1	S	2015	0	122054	264423	386477	3553	14369	23437	5764	47123	3163	1288	4451	51574	80356	83
CHA 	ASO	LOVELL FLD                                        	CHATTANOOGA	TN	3	1	S	2016	0	116097	290196	406293	4440	14397	25093	6542	50472	4651	1210	5861	56333	87020	83
CHA 	ASO	LOVELL FLD                                        	CHATTANOOGA	TN	3	1	S	2017	0	132356	339892	472248	5639	15170	25456	6918	53183	4399	2028	6427	59610	90143	83
CHA 	ASO	LOVELL FLD                                        	CHATTANOOGA	TN	3	1	S	2018	0	131023	365648	496671	6927	14575	25859	6695	54056	4707	2118	6825	60881	90802	89
CHA 	ASO	LOVELL FLD                                        	CHATTANOOGA	TN	3	1	S	2019	0	129504	414605	544109	9382	14300	26402	6606	56690	6429	2474	8903	65593	94361	88
CHA 	ASO	LOVELL FLD                                        	CHATTANOOGA	TN	3	1	S	2020	0	69089	238353	307442	7383	10022	24357	5046	46808	9713	2294	12007	58815	81324	88
CHA 	ASO	LOVELL FLD                                        	CHATTANOOGA	TN	3	1	S	2021	0	53585	276189	329774	8680	11534	28723	8782	57719	16744	4341	21085	78804	95558	88
CHA 	ASO	LOVELL FLD                                        	CHATTANOOGA	TN	3	1	S	2022	0	159159	273996	433155	8224	13035	36661	9410	67330	18393	2812	21205	88535	107681	100
CHA 	ASO	LOVELL FLD                                        	CHATTANOOGA	TN	3	1	S	2023	0	150116	317459	467575	10012	11479	39608	4577	65676	21070	2278	23348	89024	104172	102
TYS 	ASO	MC GHEE TYSON                                     	KNOXVILLE	TN	3	1	S	2013	0	175303	648549	823852	7965	35364	28423	15299	87051	4535	10348	14883	101934	130614	167
TYS 	ASO	MC GHEE TYSON                                     	KNOXVILLE	TN	3	1	S	2014	0	231917	612452	844369	10914	30840	28279	14287	84320	6168	10602	16770	101090	127967	164
TYS 	ASO	MC GHEE TYSON                                     	KNOXVILLE	TN	3	1	S	2015	0	241611	597468	839079	10786	30630	27331	11791	80538	4927	10114	15041	95579	126179	133
TYS 	ASO	MC GHEE TYSON                                     	KNOXVILLE	TN	3	1	S	2016	0	257972	611398	869370	13430	27699	29626	10992	81747	5301	8716	14017	95764	131562	163
TYS 	ASO	MC GHEE TYSON                                     	KNOXVILLE	TN	3	1	S	2017	0	315289	625392	940681	19367	23153	33539	10466	86525	7643	8707	16350	102875	134960	122
TYS 	ASO	MC GHEE TYSON                                     	KNOXVILLE	TN	3	1	S	2018	0	367139	675689	1042828	22926	21643	37065	11348	92982	12521	8967	21488	114470	145090	168
TYS 	ASO	MC GHEE TYSON                                     	KNOXVILLE	TN	3	1	S	2019	0	395322	805173	1200495	24912	26448	38854	10799	101013	12326	8216	20542	121555	150590	168
TYS 	ASO	MC GHEE TYSON                                     	KNOXVILLE	TN	3	1	S	2020	0	237984	490436	728420	20530	18123	35230	8033	81916	16310	6028	22338	104254	126583	168
TYS 	ASO	MC GHEE TYSON                                     	KNOXVILLE	TN	3	1	S	2021	0	275128	560212	835340	23756	16165	40891	9188	90000	20346	7412	27758	117758	142535	168
TYS 	ASO	MC GHEE TYSON                                     	KNOXVILLE	TN	3	1	S	2022	0	527402	662022	1189424	27152	18605	46947	10076	102780	15697	4654	20351	123131	154581	186
TYS 	ASO	MC GHEE TYSON                                     	KNOXVILLE	TN	3	1	S	2023	0	743916	580532	1324448	28127	17820	47294	9560	102801	16359	4432	20791	123592	153956	186
STT 	ASO	CYRIL E KING	CHARLOTTE AMALIE	VI	7	1	S	2013	0	550392	131491	681883	9170	38002	13636	543	61351	3302	55	3357	64708	0	102
STT 	ASO	CYRIL E KING	CHARLOTTE AMALIE	VI	7	1	S	2014	0	596506	81883	678389	8765	37280	14045	497	60587	2558	121	2679	63266	0	98
STT 	ASO	CYRIL E KING	CHARLOTTE AMALIE	VI	7	1	S	2015	0	637480	63049	700529	9241	36969	14637	506	61353	2450	38	2488	63841	0	84
STT 	ASO	CYRIL E KING	CHARLOTTE AMALIE	VI	7	1	S	2016	0	652691	69448	722139	9717	35084	15296	388	60485	2079	48	2127	62612	0	441
STT 	ASO	CYRIL E KING	CHARLOTTE AMALIE	VI	7	1	S	2017	0	645765	70465	716230	9454	31453	14887	495	56289	3777	15	3792	60081	0	121
STT 	ASO	CYRIL E KING	CHARLOTTE AMALIE	VI	7	1	S	2018	0	282339	78883	361222	4065	26050	11044	457	41616	1673	12	1685	43301	0	78
STT 	ASO	CYRIL E KING	CHARLOTTE AMALIE	VI	7	1	S	2019	0	499953	78055	578008	7460	27269	12947	189	47865	2213	37	2250	50115	0	78
STT 	ASO	CYRIL E KING	CHARLOTTE AMALIE	VI	7	1	S	2020	0	341415	50765	392180	6380	22959	10313	181	39833	3950	26	3976	43809	0	78
STT 	ASO	CYRIL E KING	CHARLOTTE AMALIE	VI	7	1	S	2021	0	608432	48775	657207	12869	24520	11357	229	48975	4228	19	4247	53222	0	78
STT 	ASO	CYRIL E KING	CHARLOTTE AMALIE	VI	7	1	S	2022	0	691429	49342	740771	11381	22286	13641	193	47501	4954	12	4966	52467	0	78
STT 	ASO	CYRIL E KING	CHARLOTTE AMALIE	VI	7	1	S	2023	0	622756	64104	686860	9733	20056	14333	243	44365	2777	21	2798	47163	0	78
LIT 	ASW	BILL AND HILLARY CLINTON NTL/ADAMS FLD            	LITTLE ROCK	AR	3	1	S	2013	0	658086	416280	1074366	19619	22951	39803	8389	90762	4928	7367	12295	103057	172240	160
LIT 	ASW	BILL AND HILLARY CLINTON NTL/ADAMS FLD            	LITTLE ROCK	AR	3	1	S	2014	0	648746	362180	1010926	19832	17930	38995	5635	82392	4659	2433	7092	89484	165253	170
LIT 	ASW	BILL AND HILLARY CLINTON NTL/ADAMS FLD            	LITTLE ROCK	AR	3	1	S	2015	0	537972	424719	962691	19963	14985	36334	7264	78546	4888	4571	9459	88005	156347	160
LIT 	ASW	BILL AND HILLARY CLINTON NTL/ADAMS FLD            	LITTLE ROCK	AR	3	1	S	2016	0	516841	440174	957015	20467	14532	34941	9183	79123	15531	10903	26434	105557	151048	108
LIT 	ASW	BILL AND HILLARY CLINTON NTL/ADAMS FLD            	LITTLE ROCK	AR	3	1	S	2017	0	530263	442212	972475	21235	13503	34613	8463	77814	6121	11627	17748	95562	146666	142
LIT 	ASW	BILL AND HILLARY CLINTON NTL/ADAMS FLD            	LITTLE ROCK	AR	3	1	S	2018	0	549164	463848	1013012	22748	12551	33109	7911	76319	4622	17160	21782	98101	142016	137
LIT 	ASW	BILL AND HILLARY CLINTON NTL/ADAMS FLD            	LITTLE ROCK	AR	3	1	S	2019	0	581547	497734	1079281	24633	13506	32250	8788	79177	2240	3940	6180	85357	148801	145
LIT 	ASW	BILL AND HILLARY CLINTON NTL/ADAMS FLD            	LITTLE ROCK	AR	3	1	S	2020	0	308981	310676	619657	18294	10619	27196	6947	63056	2060	3080	5140	68196	133089	125
LIT 	ASW	BILL AND HILLARY CLINTON NTL/ADAMS FLD            	LITTLE ROCK	AR	3	1	S	2021	0	326834	382051	708885	19988	10546	29584	11108	71226	2140	4258	6398	77624	144793	125
LIT 	ASW	BILL AND HILLARY CLINTON NTL/ADAMS FLD            	LITTLE ROCK	AR	3	1	S	2022	0	567769	396132	963901	20767	13574	31937	9791	76069	2471	5586	8057	84126	148470	125
LIT 	ASW	BILL AND HILLARY CLINTON NTL/ADAMS FLD            	LITTLE ROCK	AR	3	1	S	2023	0	651422	423006	1074428	23685	12585	29707	6177	72154	4521	4722	9243	81397	139789	128
OKC 	ASW	Will Rogers World                                                                                   	OKLAHOMA CITY	OK	3	1	S	2013	0	1120360	666557	1786917	41419	19211	20024	15696	96350	1089	12204	13293	109643	218507	68
OKC 	ASW	Will Rogers World                                                                                   	OKLAHOMA CITY	OK	3	1	S	2014	0	1242440	587391	1829831	40400	19227	20357	20813	100797	1860	20374	22234	123031	218684	68
OKC 	ASW	Will Rogers World                                                                                   	OKLAHOMA CITY	OK	3	1	S	2015	0	1147487	666906	1814393	44273	12677	19133	20627	96710	1897	17629	19526	116236	214814	53
OKC 	ASW	Will Rogers World                                                                                   	OKLAHOMA CITY	OK	3	1	S	2016	0	1118390	681074	1799464	43111	14197	20441	23157	100906	1896	15286	17182	118088	222389	64
OKC 	ASW	Will Rogers World                                                                                   	OKLAHOMA CITY	OK	3	1	S	2017	0	1167428	673508	1840936	48241	8612	19383	25172	101408	2311	16217	18528	119936	221579	64
OKC 	ASW	Will Rogers World                                                                                   	OKLAHOMA CITY	OK	3	1	S	2018	0	1330056	711451	2041507	50425	9777	18103	19263	97568	1211	12436	13647	111215	219553	64
OKC 	ASW	Will Rogers World                                                                                   	OKLAHOMA CITY	OK	3	1	S	2019	0	1359832	783331	2143163	51986	11070	16143	21802	101001	904	10715	11619	112620	222431	80
OKC 	ASW	Will Rogers World                                                                                   	OKLAHOMA CITY	OK	3	1	S	2020	0	737934	481780	1219714	39852	7843	14887	22826	85408	743	9821	10564	95972	199098	58
OKC 	ASW	Will Rogers World                                                                                   	OKLAHOMA CITY	OK	3	1	S	2021	0	862778	527415	1390193	38775	8603	13717	27857	88952	641	9112	9753	98705	205198	43
OKC 	ASW	Will Rogers World                                                                                   	OKLAHOMA CITY	OK	3	1	S	2022	0	1293757	603062	1896819	42888	11060	15796	25812	95556	520	5956	6476	102032	228319	77
OKC 	ASW	Will Rogers World                                                                                   	OKLAHOMA CITY	OK	3	1	S	2023	0	1510661	573139	2083800	47482	9505	14016	20018	91021	876	3502	4378	95399	224449	79
TUL 	ASW	TULSA INTL                                        	TULSA	OK	3	1	S	2013	0	865633	448289	1313922	28156	24300	23105	8611	84172	5246	6487	11733	95905	175063	169
TUL 	ASW	TULSA INTL                                        	TULSA	OK	3	1	S	2014	0	894450	469246	1363696	27679	23902	23623	10322	85526	2867	8020	10887	96413	171899	178
TUL 	ASW	TULSA INTL                                        	TULSA	OK	3	1	S	2015	0	882121	474763	1356884	29416	20603	24102	10695	84816	4315	6152	10467	95283	193002	165
TUL 	ASW	TULSA INTL                                        	TULSA	OK	3	1	S	2016	0	945390	402477	1347867	28976	18113	22500	9740	79329	8578	10412	18990	98319	190577	184
TUL 	ASW	TULSA INTL                                        	TULSA	OK	3	1	S	2017	0	981094	370588	1351682	31987	15061	23018	13849	83915	11704	13463	25167	109082	200526	158
TUL 	ASW	TULSA INTL                                        	TULSA	OK	3	1	S	2018	0	1067556	396030	1463586	33791	14751	22815	14069	85426	5228	7322	12550	97976	209552	180
TUL 	ASW	TULSA INTL                                        	TULSA	OK	3	1	S	2019	0	1073456	437850	1511306	34780	15360	22137	12872	85149	2819	4987	7806	92955	205577	180
TUL 	ASW	TULSA INTL                                        	TULSA	OK	3	1	S	2020	0	614042	243503	857545	26565	11431	20595	12875	71466	2093	1646	3739	75205	189391	103
TUL 	ASW	TULSA INTL                                        	TULSA	OK	3	1	S	2021	0	665533	330811	996344	27219	12891	19725	12659	72494	2988	7162	10150	82644	182758	103
TUL 	ASW	TULSA INTL                                        	TULSA	OK	3	1	S	2022	0	1027237	371940	1399177	30688	15474	20290	13568	80020	3330	7996	11326	91346	205030	103
TUL 	ASW	TULSA INTL                                        	TULSA	OK	3	1	S	2023	0	1099067	445877	1544944	36391	14562	18935	11518	81406	5589	7634	13223	94629	220785	103
ELP 	ASW	EL PASO INTL                                      	EL PASO	TX	3	1	S	2013	0	1072805	305071	1377876	35492	21672	22392	4291	83847	6806	599	7405	91252	103994	270
ELP 	ASW	EL PASO INTL                                      	EL PASO	TX	3	1	S	2014	0	1076327	315964	1392291	33424	20659	26421	5263	85767	9920	1705	11625	97392	107251	282
ELP 	ASW	EL PASO INTL                                      	EL PASO	TX	3	1	S	2015	0	976126	394117	1370243	32101	17437	27941	6310	83789	16672	1319	17991	101780	103238	273
ELP 	ASW	EL PASO INTL                                      	EL PASO	TX	3	1	S	2016	0	979138	416596	1395734	34843	14325	23863	7100	80131	9649	1822	11471	91602	103632	236
ELP 	ASW	EL PASO INTL                                      	EL PASO	TX	3	1	S	2017	0	1009971	432634	1442605	35956	13673	21631	4753	76013	12135	16221	28356	104369	104488	228
ELP 	ASW	EL PASO INTL                                      	EL PASO	TX	3	1	S	2018	0	1127543	432367	1559910	38638	13417	21005	4649	77709	5931	578	6509	84218	111214	228
ELP 	ASW	EL PASO INTL                                      	EL PASO	TX	3	1	S	2019	0	1182668	542021	1724689	40907	12653	21218	4609	79387	6110	1182	7292	86679	113899	217
ELP 	ASW	EL PASO INTL                                      	EL PASO	TX	3	1	S	2020	0	670680	308347	979027	31021	11701	19421	8289	70432	5382	3530	8912	79344	100365	243
ELP 	ASW	EL PASO INTL                                      	EL PASO	TX	3	1	S	2021	0	819599	350482	1170081	29519	16690	21512	8696	76417	6498	2131	8629	85046	119565	215
ELP 	ASW	EL PASO INTL                                      	EL PASO	TX	3	1	S	2022	0	1418453	426900	1845353	40202	16627	22870	6256	85955	5292	915	6207	92162	125341	215
ELP 	ASW	EL PASO INTL                                      	EL PASO	TX	3	1	S	2023	0	1638152	383534	2021686	45727	14708	24338	6198	90971	5326	695	6021	96992	127017	217
LBB 	ASW	LUBBOCK PRESTON SMITH INTL                        	LUBBOCK	TX	3	1	S	2013	0	286608	168053	454661	9370	22563	24595	6090	62618	8443	4720	13163	75781	85283	134
LBB 	ASW	LUBBOCK PRESTON SMITH INTL                        	LUBBOCK	TX	3	1	S	2014	0	322442	127317	449759	9358	21159	25396	8791	64704	11446	8981	20427	85131	87772	137
LBB 	ASW	LUBBOCK PRESTON SMITH INTL                        	LUBBOCK	TX	3	1	S	2015	0	272011	173014	445025	11445	19346	23799	5154	59744	10032	3673	13705	73449	85032	137
LBB 	ASW	LUBBOCK PRESTON SMITH INTL                        	LUBBOCK	TX	3	1	S	2016	0	263100	181971	445071	12236	18695	22883	4982	58796	10637	3036	13673	72469	84172	159
LBB 	ASW	LUBBOCK PRESTON SMITH INTL                        	LUBBOCK	TX	3	1	S	2017	0	263334	190346	453680	13072	17264	24767	4974	60077	12440	3284	15724	75801	84981	156
LBB 	ASW	LUBBOCK PRESTON SMITH INTL                        	LUBBOCK	TX	3	1	S	2018	0	269929	206349	476278	13585	17336	25515	8438	64874	14711	5918	20629	85503	90210	156
LBB 	ASW	LUBBOCK PRESTON SMITH INTL                        	LUBBOCK	TX	3	1	S	2019	0	306472	209592	516064	15186	17893	26609	10758	70446	15082	6329	21411	91857	97233	156
LBB 	ASW	LUBBOCK PRESTON SMITH INTL                        	LUBBOCK	TX	3	1	S	2020	0	191286	128394	319680	11496	16489	25848	8512	62345	16699	3557	20256	82601	88012	156
LBB 	ASW	LUBBOCK PRESTON SMITH INTL                        	LUBBOCK	TX	3	1	S	2021	0	162688	192192	354880	11619	17442	28485	8581	66127	14368	3505	17873	84000	92008	156
LBB 	ASW	LUBBOCK PRESTON SMITH INTL                        	LUBBOCK	TX	3	1	S	2022	0	277486	202597	480083	13245	16031	33633	6871	69780	19316	4253	23569	93349	96765	156
LBB 	ASW	LUBBOCK PRESTON SMITH INTL                        	LUBBOCK	TX	3	1	S	2023	0	353146	174587	527733	13923	15827	30039	5863	65652	17331	3511	20842	86494	93586	156
MAF 	ASW	MIDLAND INTL AIR AND SPACE PORT                   	MIDLAND	TX	3	1	S	2013	0	282689	219614	502303	7418	15806	24920	10708	58852	2265	11046	13311	72163	137271	75
MAF 	ASW	MIDLAND INTL AIR AND SPACE PORT                   	MIDLAND	TX	3	1	S	2014	0	288654	244013	532667	7977	16224	27052	10637	61890	3227	10546	13773	75663	145028	75
MAF 	ASW	MIDLAND INTL AIR AND SPACE PORT                   	MIDLAND	TX	3	1	S	2015	0	283330	249719	533049	11145	12793	24084	9670	57692	4206	10708	14914	72606	140308	82
MAF 	ASW	MIDLAND INTL AIR AND SPACE PORT                   	MIDLAND	TX	3	1	S	2016	0	250883	227529	478412	11422	9230	21307	10983	52942	5137	7425	12562	65504	125249	105
MAF 	ASW	MIDLAND INTL AIR AND SPACE PORT                   	MIDLAND	TX	3	1	S	2017	0	269493	228755	498248	11125	9111	23000	6518	49754	5345	5752	11097	60851	127411	105
MAF 	ASW	MIDLAND INTL AIR AND SPACE PORT                   	MIDLAND	TX	3	1	S	2018	0	309989	284629	594618	14022	8327	24276	8239	54864	3544	8267	11811	66675	133050	106
MAF 	ASW	MIDLAND INTL AIR AND SPACE PORT                   	MIDLAND	TX	3	1	S	2019	0	381522	280773	662295	17394	6235	24394	8110	56133	3126	5246	8372	64505	140195	106
MAF 	ASW	MIDLAND INTL AIR AND SPACE PORT                   	MIDLAND	TX	3	1	S	2020	0	220852	185980	406832	13126	4989	19047	7119	44281	4762	6681	11443	55724	119070	106
MAF 	ASW	MIDLAND INTL AIR AND SPACE PORT                   	MIDLAND	TX	3	1	S	2021	0	216980	223450	440430	13429	5651	18456	9369	46905	2978	5594	8572	55477	119780	106
MAF 	ASW	MIDLAND INTL AIR AND SPACE PORT                   	MIDLAND	TX	3	1	S	2022	0	330419	287401	617820	16217	6806	18282	8668	49973	2021	3821	5842	55815	128395	106
MAF 	ASW	MIDLAND INTL AIR AND SPACE PORT                   	MIDLAND	TX	3	1	S	2023	0	390176	276091	666267	17379	7418	18500	6538	49835	1940	3926	5866	55701	131006	109
TUS 	AWP	TUCSON INTL                                       	TUCSON	AZ	7	1	S	2013	0	1119756	473505	1593261	30751	20508	40336	15595	107190	21980	9563	31543	138733	0	278
TUS 	AWP	TUCSON INTL                                       	TUCSON	AZ	7	1	S	2014	0	1067000	513741	1580741	30556	19323	40496	15985	106360	24435	8710	33145	139505	0	283
TUS 	AWP	TUCSON INTL                                       	TUCSON	AZ	7	1	S	2015	0	1033009	528263	1561272	28624	20126	38756	17946	105452	25866	10104	35970	141422	0	209
TUS 	AWP	TUCSON INTL                                       	TUCSON	AZ	7	1	S	2016	0	1040792	527544	1568336	32888	17541	39760	18110	108299	22392	8864	31256	139555	0	295
TUS 	AWP	TUCSON INTL                                       	TUCSON	AZ	7	1	S	2017	0	1108299	550677	1658976	35625	13767	35775	18976	104143	20008	8764	28772	132915	0	214
TUS 	AWP	TUCSON INTL                                       	TUCSON	AZ	7	1	S	2018	0	1154515	568425	1722940	36059	13753	37075	13430	100317	24257	6595	30852	131169	0	336
TUS 	AWP	TUCSON INTL                                       	TUCSON	AZ	7	1	S	2019	0	1314711	525270	1839981	38681	14557	37910	14665	105813	21414	3979	25393	131206	0	310
TUS 	AWP	TUCSON INTL                                       	TUCSON	AZ	7	1	S	2020	0	765887	330945	1096832	28680	14553	37303	12375	92911	25251	4469	29720	122631	0	416
TUS 	AWP	TUCSON INTL                                       	TUCSON	AZ	7	1	S	2021	0	733002	368918	1101920	27683	16973	42221	13978	100855	32171	5306	37477	138332	0	416
TUS 	AWP	TUCSON INTL                                       	TUCSON	AZ	7	1	S	2022	0	1181823	461429	1643252	31980	17340	40003	14480	103803	20519	8793	29312	133115	0	416
TUS 	AWP	TUCSON INTL                                       	TUCSON	AZ	7	1	S	2023	0	1444087	408648	1852735	35721	32709	36000	14093	118523	18967	14039	33006	151529	0	419
FAT 	AWP	FRESNO YOSEMITE INTL                              	FRESNO	CA	3	1	S	2013	0	207189	468985	676174	11943	21657	44725	5538	83863	39661	3542	43203	127066	150468	174
FAT 	AWP	FRESNO YOSEMITE INTL                              	FRESNO	CA	3	1	S	2014	0	220424	485851	706275	12537	22870	42893	5479	83779	36842	3287	40129	123908	165878	155
FAT 	AWP	FRESNO YOSEMITE INTL                              	FRESNO	CA	3	1	S	2015	0	214451	481166	695617	13366	18422	44828	5566	82182	24593	1803	26396	108578	153965	152
FAT 	AWP	FRESNO YOSEMITE INTL                              	FRESNO	CA	3	1	S	2016	0	252667	491113	743780	16589	15057	44144	4665	80455	16533	1011	17544	97999	141245	193
FAT 	AWP	FRESNO YOSEMITE INTL                              	FRESNO	CA	3	1	S	2017	0	263214	486051	749265	17479	15224	38124	5612	76439	10678	1674	12352	88791	133378	155
FAT 	AWP	FRESNO YOSEMITE INTL                              	FRESNO	CA	3	1	S	2018	0	329352	500652	830004	18272	13259	37136	5342	74009	6304	1357	7661	81670	127137	179
FAT 	AWP	FRESNO YOSEMITE INTL                              	FRESNO	CA	3	1	S	2019	0	379825	553484	933309	20231	12753	39314	5067	77365	12631	2042	14673	92038	132455	187
FAT 	AWP	FRESNO YOSEMITE INTL                              	FRESNO	CA	3	1	S	2020	0	280743	309206	589949	16179	8708	31585	5551	62023	9182	1936	11118	73141	111469	187
FAT 	AWP	FRESNO YOSEMITE INTL                              	FRESNO	CA	3	1	S	2021	0	452213	378200	830413	20777	9290	36069	5610	71746	9923	1750	11673	83419	124682	187
FAT 	AWP	FRESNO YOSEMITE INTL                              	FRESNO	CA	3	1	S	2022	0	698484	383645	1082129	21606	8912	36081	5513	72112	11499	2071	13570	85682	125736	187
FAT 	AWP	FRESNO YOSEMITE INTL                              	FRESNO	CA	3	1	S	2023	0	828907	321933	1150840	22275	9404	36502	4521	72702	14797	2212	17009	89711	126134	187
LGB 	AWP	LONG BEACH (DAUGHERTY FLD)                        	LONG BEACH	CA	7	1	S	2013	0	1213292	245634	1458926	27918	5104	100290	977	134289	134067	21	134088	268377	0	425
LGB 	AWP	LONG BEACH (DAUGHERTY FLD)                        	LONG BEACH	CA	7	1	S	2014	0	1148263	236714	1384977	27233	5320	115871	937	149361	155359	243	155602	304963	0	366
LGB 	AWP	LONG BEACH (DAUGHERTY FLD)                        	LONG BEACH	CA	7	1	S	2015	0	1025860	208461	1234321	24245	5830	112492	1469	144036	156008	140	156148	300184	0	365
LGB 	AWP	LONG BEACH (DAUGHERTY FLD)                        	LONG BEACH	CA	7	1	S	2016	0	1109123	176791	1285914	25003	6281	107252	1138	139674	155238	57	155295	294969	0	349
LGB 	AWP	LONG BEACH (DAUGHERTY FLD)                        	LONG BEACH	CA	7	1	S	2017	0	1589635	155218	1744853	34401	6701	101597	845	143544	150749	10	150759	294303	0	380
LGB 	AWP	LONG BEACH (DAUGHERTY FLD)                        	LONG BEACH	CA	7	1	S	2018	0	1785231	167624	1952855	36252	7956	100103	844	145155	121690	47	121737	266892	0	344
LGB 	AWP	LONG BEACH (DAUGHERTY FLD)                        	LONG BEACH	CA	7	1	S	2019	0	1563378	168375	1731753	32314	8249	99340	649	140552	153021	14	153035	293587	0	369
LGB 	AWP	LONG BEACH (DAUGHERTY FLD)                        	LONG BEACH	CA	7	1	S	2020	0	782159	97206	879365	22128	6264	92881	711	121984	158314	5	158319	280303	0	369
LGB 	AWP	LONG BEACH (DAUGHERTY FLD)                        	LONG BEACH	CA	7	1	S	2021	0	652435	104111	756546	21080	7476	103696	621	132873	187714	14	187728	320601	0	369
LGB 	AWP	LONG BEACH (DAUGHERTY FLD)                        	LONG BEACH	CA	7	1	S	2022	0	1415475	135788	1551263	31790	8200	110343	646	150979	179854	7	179861	330840	0	360
LGB 	AWP	LONG BEACH (DAUGHERTY FLD)                        	LONG BEACH	CA	7	1	S	2023	0	1645957	93465	1739422	32887	10184	106399	510	149980	190804	5	190809	340789	0	366
PSP 	AWP	PALM SPRINGS INTL                                 	PALM SPRINGS	CA	7	1	S	2013	0	536531	344990	881521	11976	19500	19275	1084	51835	3208	228	3436	55271	0	84
PSP 	AWP	PALM SPRINGS INTL                                 	PALM SPRINGS	CA	7	1	S	2014	0	583839	347546	931385	13402	19312	18774	1568	53056	3333	222	3555	56611	0	84
PSP 	AWP	PALM SPRINGS INTL                                 	PALM SPRINGS	CA	7	1	S	2015	0	645574	313075	958649	14386	16275	19725	1594	51980	4811	261	5072	57052	0	96
PSP 	AWP	PALM SPRINGS INTL                                 	PALM SPRINGS	CA	7	1	S	2016	0	696070	272383	968453	14754	15318	18170	1930	50172	4353	322	4675	54847	0	96
PSP 	AWP	PALM SPRINGS INTL                                 	PALM SPRINGS	CA	7	1	S	2017	0	750862	279786	1030648	18197	11605	17810	1569	49181	3454	166	3620	52801	0	84
PSP 	AWP	PALM SPRINGS INTL                                 	PALM SPRINGS	CA	7	1	S	2018	0	851371	280616	1131987	20254	10454	19116	1669	51493	3667	146	3813	55306	0	92
PSP 	AWP	PALM SPRINGS INTL                                 	PALM SPRINGS	CA	7	1	S	2019	0	962085	348562	1310647	24260	11359	19070	1225	55914	4235	91	4326	60240	0	81
PSP 	AWP	PALM SPRINGS INTL                                 	PALM SPRINGS	CA	7	1	S	2020	0	576770	248034	824804	17904	9569	14117	881	42471	3022	62	3084	45555	0	81
PSP 	AWP	PALM SPRINGS INTL                                 	PALM SPRINGS	CA	7	1	S	2021	0	509644	283041	792685	23932	9620	14909	911	49372	3336	17	3353	52725	0	81
PSP 	AWP	PALM SPRINGS INTL                                 	PALM SPRINGS	CA	7	1	S	2022	0	1035225	411387	1446612	29176	11226	18228	1080	59710	3664	93	3757	63467	0	69
PSP 	AWP	PALM SPRINGS INTL                                 	PALM SPRINGS	CA	7	1	S	2023	0	1273280	346178	1619458	30527	11228	16237	1180	59172	3175	83	3258	62430	0	70
SBA 	AWP	SANTA BARBARA MUNI                                	SANTA BARBARA	CA	3	1	S	2013	0	26644	335744	362388	2375	24128	41999	1343	69845	33838	358	34196	104041	143312	203
SBA 	AWP	SANTA BARBARA MUNI                                	SANTA BARBARA	CA	3	1	S	2014	0	28128	316213	344341	3983	23078	44676	1139	72876	31844	269	32113	104989	151056	203
SBA 	AWP	SANTA BARBARA MUNI                                	SANTA BARBARA	CA	3	1	S	2015	0	6692	311200	317892	4099	22263	45825	1431	73618	33009	228	33237	106855	150576	187
SBA 	AWP	SANTA BARBARA MUNI                                	SANTA BARBARA	CA	3	1	S	2016	0	192	321779	321971	5611	21539	42678	1519	71347	30206	692	30898	102245	146287	188
SBA 	AWP	SANTA BARBARA MUNI                                	SANTA BARBARA	CA	3	1	S	2017	0	36888	313755	350643	7761	20264	40862	1440	70327	24550	248	24798	95125	145761	187
SBA 	AWP	SANTA BARBARA MUNI                                	SANTA BARBARA	CA	3	1	S	2018	0	96004	289615	385619	6897	17621	42700	1609	68827	27602	150	27752	96579	146819	143
SBA 	AWP	SANTA BARBARA MUNI                                	SANTA BARBARA	CA	3	1	S	2019	0	138257	338350	476607	9188	17285	41565	1424	69462	34457	346	34803	104265	149570	147
SBA 	AWP	SANTA BARBARA MUNI                                	SANTA BARBARA	CA	3	1	S	2020	0	88523	209753	298276	7782	13086	38498	1218	60584	33362	368	33730	94314	133899	147
